REGIONAL,DEPARTAMENTO,TECNOL,GERENCIA,CANAL_HOMOLOGADO_MILLICON,tipo_fuerza_venta,estrato,antiguedad_meses,productos,portafolio,no_serv_tecnicos,fallo,asesoria_factura,pedidos_peticiones,reagendamiento,asesoria_servicios,retencion,Otras,quejas_fraude,traslado,Incumplimiento_pago,cliente_id
COSTA,BOLIVAR,HFC,CONTACT,OUT BOUND,INDIRECTA,2,202,TO+TV,Duo,1,Servicio intermitente,0,0,0,0,0,0,0,0,0,45487883
COSTA,BOLIVAR,HFC,CONTACT,OUT BOUND,INDIRECTA,2,202,TO+TV,Duo,1,Servicio intermitente,0,0,0,0,0,0,0,0,0,45487883
ORIENTE,SANTANDER,HFC,TIENDAS,TIENDAS,INDIRECTA,4,15,BA,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,45488281
NOROCCIDENTE,ANTIOQUIA,REDCO,TIENDAS,TIENDAS,INDIRECTA,SE,0,TV,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,45488801
COSTA,BOLIVAR,HFC,CONTACT,SAC,INDIRECTA,2,50,TO,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,45491657
COSTA,BOLIVAR,HFC,FVD,FVD,INDIRECTA,2,4,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,45492452
COSTA,BOLIVAR,HFC,FVD,FVD,INDIRECTA,2,4,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,45492452
COSTA,BOLIVAR,HFC,FVD,FVD,INDIRECTA,2,4,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,45492452
COSTA,BOLIVAR,HFC,TIENDAS,TIENDAS,INDIRECTA,4,48,TO+TV+BA,Trio,1,No navega,0,0,0,0,0,0,0,0,0,45492885
COSTA,BOLIVAR,HFC,TIENDAS,TIENDAS,INDIRECTA,4,48,TO+TV+BA,Trio,1,No navega,0,0,0,0,0,0,0,0,0,45492885
COSTA,BOLIVAR,HFC,TIENDAS,TIENDAS,INDIRECTA,4,48,TO+TV+BA,Trio,1,No navega,0,0,0,0,0,0,0,0,0,45492885
COSTA,BOLIVAR,HFC,CONTACT,SAC,INDIRECTA,3,36,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,1,45500312
COSTA,BOLIVAR,HFC,CONTACT,SAC,INDIRECTA,3,36,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,1,45500312
COSTA,BOLIVAR,HFC,CONTACT,SAC,INDIRECTA,3,36,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,1,45500312
COSTA,BOLIVAR,HFC,RETAIL,RETAIL,INDIRECTA,2,202,TO,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,45501754
NOROCCIDENTE,ANTIOQUIA,HFC,OTROS,OTROS,INDIRECTA,4,7,TO,Individual,1,Servicio intermitente,0,0,0,0,0,0,0,0,0,45501786
COSTA,BOLIVAR,DTH,FVD,DEALERS,DIRECTA,4,85,TV,Individual,NULL,NULL,0,0,0,0,0,0,0,0,1,45504824
COSTA,BOLIVAR,HFC,CONTACT,SAC,INDIRECTA,6,202,TO,Individual,NULL,NULL,1,0,0,0,0,0,0,0,0,45505054
COSTA,BOLIVAR,HFC,CONTACT,SAC,INDIRECTA,2,54,TO,Individual,1,Problemas wifi,0,0,0,0,0,0,0,0,1,45506197
COSTA,BOLIVAR,HFC,TIENDAS,TIENDAS,INDIRECTA,2,7,TO+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,45508611
COSTA,BOLIVAR,HFC,TIENDAS,TIENDAS,INDIRECTA,2,7,TO+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,45508611
COSTA,BOLIVAR,HFC,TIENDAS,TIENDAS,INDIRECTA,5,,TV,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,45512301
EJE CAFETERO,CALDAS,REDCO,TIENDAS,TIENDAS,INDIRECTA,3,47,TV,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,4551270
COSTA,BOLIVAR,HFC,RETAIL,RETAIL,INDIRECTA,1,19,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,45518052
COSTA,BOLIVAR,HFC,RETAIL,RETAIL,INDIRECTA,1,19,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,45518052
NOROCCIDENTE,ANTIOQUIA,REDCO,FVD,DEALERS,DIRECTA,SE,0,TO+TV,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,50904629
NOROCCIDENTE,ANTIOQUIA,REDCO,FVD,DEALERS,DIRECTA,SE,0,TO+TV,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,50904629
COSTA,CORDOBA,REDCO,TIENDAS,TIENDAS,INDIRECTA,SE,0,TO+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,50906113
COSTA,CORDOBA,REDCO,TIENDAS,TIENDAS,INDIRECTA,SE,0,TO+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,50906113
COSTA,CORDOBA,REDCO,CONTACT,SAC,INDIRECTA,SE,0,TO+TV,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,50907599
COSTA,CORDOBA,REDCO,CONTACT,SAC,INDIRECTA,SE,0,TO+TV,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,50907599
COSTA,CORDOBA,REDCO,FVD,FVD,INDIRECTA,3,0,BA,Individual,NULL,NULL,0,0,0,0,0,0,0,0,1,50915283
NOROCCIDENTE,ANTIOQUIA,HFC,TIENDAS,TIENDAS,INDIRECTA,3,10,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,50916035
NOROCCIDENTE,ANTIOQUIA,HFC,TIENDAS,TIENDAS,INDIRECTA,3,10,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,50916035
NOROCCIDENTE,ANTIOQUIA,HFC,TIENDAS,TIENDAS,INDIRECTA,3,10,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,50916035
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,IN BOUND,INDIRECTA,2,9,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,50917692
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,IN BOUND,INDIRECTA,2,9,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,50917692
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,IN BOUND,INDIRECTA,2,9,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,50917692
COSTA,CORDOBA,REDCO,FVD,FVD,INDIRECTA,4,0,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,1,50922536
COSTA,CORDOBA,REDCO,FVD,FVD,INDIRECTA,4,0,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,1,50922536
COSTA,CORDOBA,REDCO,FVD,FVD,INDIRECTA,4,0,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,1,50922536
COSTA,CORDOBA,REDCO,TIENDAS,TIENDAS,INDIRECTA,SE,0,TV,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,50925401
CENTRO,CUNDINAMARCA,HFC,CONTACT,DIGITALES,INDIRECTA,2,0,TO+TV+BA,Trio,1,No navega,0,0,0,0,0,0,0,0,0,50927114
CENTRO,CUNDINAMARCA,HFC,CONTACT,DIGITALES,INDIRECTA,2,0,TO+TV+BA,Trio,1,No navega,0,0,0,0,0,0,0,0,0,50927114
CENTRO,CUNDINAMARCA,HFC,CONTACT,DIGITALES,INDIRECTA,2,0,TO+TV+BA,Trio,1,No navega,0,0,0,0,0,0,0,0,0,50927114
COSTA,CORDOBA,REDCO,TIENDAS,TIENDAS,INDIRECTA,SE,0,TV,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,50927376
COSTA,CORDOBA,REDCO,FVD,DEALERS,DIRECTA,SE,0,TV,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,50927769
NOROCCIDENTE,ANTIOQUIA,HFC,FVD,FVD,INDIRECTA,3,0,TV+BA,Duo,1,No navega,0,0,0,0,0,0,1,0,0,50928761
NOROCCIDENTE,ANTIOQUIA,HFC,FVD,FVD,INDIRECTA,3,0,TV+BA,Duo,1,No navega,0,0,0,0,0,0,1,0,0,50928761
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,2,11,TO+TV+BA,Trio,1,Servicio intermitente,0,0,0,0,0,0,0,0,0,50936942
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,2,11,TO+TV+BA,Trio,1,Servicio intermitente,0,0,0,0,0,0,0,0,0,50936942
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,2,11,TO+TV+BA,Trio,1,Servicio intermitente,0,0,0,0,0,0,0,0,0,50936942
COSTA,CORDOBA,REDCO,FVD,FVD,INDIRECTA,SE,0,BA,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,50948875
COSTA,BOLIVAR,HFC,TIENDAS,TIENDAS,INDIRECTA,4,72,TV+BA,Duo,1,No navega,0,0,0,0,0,0,0,0,0,50952508
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,IN BOUND,INDIRECTA,2,26,TV+BA,Duo,1,Sin señal,0,0,0,0,0,0,0,0,0,50952844
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,IN BOUND,INDIRECTA,2,26,TV+BA,Duo,1,Sin señal,0,0,0,0,0,0,0,0,0,50952844
COSTA,BOLIVAR,HFC,FVD,FVD,INDIRECTA,2,101,TO+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,50953007
COSTA,BOLIVAR,HFC,FVD,FVD,INDIRECTA,2,101,TO+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,50953007
CENTRO,CUNDINAMARCA,HFC,CONTACT,OUT BOUND,INDIRECTA,2,53,TV,Individual,1,Servicio intermitente,0,0,0,0,0,0,0,0,0,52415685
CENTRO,CUNDINAMARCA,HFC,CONTACT,SAC,INDIRECTA,3,41,TO,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,52420981
SUR,VALLE DEL CAUCA,HFC,CONTACT,SAC,INDIRECTA,4,,BA,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,52436450
CENTRO,TOLIMA,GPON,CONTACT,SAC,INDIRECTA,SE,,TV,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,52437245
CENTRO,CUNDINAMARCA,HFC,CONTACT,SAC,INDIRECTA,3,42,TO+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,52468869
CENTRO,CUNDINAMARCA,HFC,CONTACT,SAC,INDIRECTA,3,42,TO+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,52468869
CENTRO,CUNDINAMARCA,HFC,CONTACT,IN BOUND,INDIRECTA,2,0,TO+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,52471937
CENTRO,CUNDINAMARCA,HFC,CONTACT,IN BOUND,INDIRECTA,2,0,TO+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,52471937
CENTRO,CUNDINAMARCA,HFC,TIENDAS,TIENDAS,INDIRECTA,2,29,TO,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,52473461
SUR,VALLE DEL CAUCA,HFC,RETAIL,RETAIL,INDIRECTA,4,203,TO,Individual,NULL,NULL,1,0,1,0,0,0,0,0,0,52478426
CENTRO,CUNDINAMARCA,HFC,CONTACT,SAC,INDIRECTA,2,25,TO+TV+BA,Trio,1,No funciona línea telefónica,0,0,0,0,0,0,0,0,0,52479163
CENTRO,CUNDINAMARCA,HFC,CONTACT,SAC,INDIRECTA,2,25,TO+TV+BA,Trio,1,No funciona línea telefónica,0,0,0,0,0,0,0,0,0,52479163
CENTRO,CUNDINAMARCA,HFC,CONTACT,SAC,INDIRECTA,2,25,TO+TV+BA,Trio,1,No funciona línea telefónica,0,0,0,0,0,0,0,0,0,52479163
CENTRO,CUNDINAMARCA,HFC,FVD,FVD,INDIRECTA,2,0,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,52495284
CENTRO,CUNDINAMARCA,HFC,FVD,FVD,INDIRECTA,2,0,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,52495284
CENTRO,CUNDINAMARCA,HFC,FVD,FVD,INDIRECTA,2,0,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,52495284
CENTRO,CUNDINAMARCA,HFC,TIENDAS,TIENDAS,INDIRECTA,3,28,TO,Individual,1,Servicio intermitente,0,0,0,0,0,0,0,0,1,52505182
NOROCCIDENTE,ANTIOQUIA,REDCO,TIENDAS,TIENDAS,INDIRECTA,1,4,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,1,52510225
NOROCCIDENTE,ANTIOQUIA,REDCO,TIENDAS,TIENDAS,INDIRECTA,1,4,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,52510225
NOROCCIDENTE,ANTIOQUIA,REDCO,TIENDAS,TIENDAS,INDIRECTA,1,4,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,1,52510225
NOROCCIDENTE,ANTIOQUIA,HFC,TIENDAS,TIENDAS,INDIRECTA,3,19,TV,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,52517778
CENTRO,CUNDINAMARCA,HFC,FVD,DEALERS,DIRECTA,3,13,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,52544196
CENTRO,CUNDINAMARCA,HFC,FVD,DEALERS,DIRECTA,3,13,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,52544196
CENTRO,CUNDINAMARCA,HFC,FVD,DEALERS,DIRECTA,3,13,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,52544196
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,IN BOUND,INDIRECTA,2,170,BA,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,40769604
COSTA,CESAR,REDCO,FVD,DEALERS,DIRECTA,SE,0,TV+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,40881452
COSTA,CESAR,REDCO,FVD,DEALERS,DIRECTA,SE,0,TV+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,40881452
ORIENTE,SANTANDER,HFC,TIENDAS,TIENDAS,INDIRECTA,3,3,TO+BA,Duo,1,No navega,0,0,0,0,0,0,0,0,0,4095316
ORIENTE,SANTANDER,HFC,TIENDAS,TIENDAS,INDIRECTA,3,3,TO+BA,Duo,1,No navega,0,0,0,0,0,0,0,0,0,4095316
ORIENTE,SANTANDER,HFC,TIENDAS,TIENDAS,INDIRECTA,4,101,TO+TV+BA,Trio,1,Servicio intermitente,0,0,0,0,0,0,0,0,0,40994441
ORIENTE,SANTANDER,HFC,TIENDAS,TIENDAS,INDIRECTA,4,101,TO+TV+BA,Trio,1,Servicio intermitente,0,0,0,0,0,0,0,0,0,40994441
ORIENTE,SANTANDER,HFC,TIENDAS,TIENDAS,INDIRECTA,4,101,TO+TV+BA,Trio,1,Servicio intermitente,0,0,0,0,0,0,0,0,0,40994441
EJE CAFETERO,RISARALDA,HFC,FVD,FVD,INDIRECTA,SE,,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,41103687
CENTRO,CUNDINAMARCA,HFC,CONTACT,IN BOUND,INDIRECTA,2,0,TO+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,4121549
CENTRO,CUNDINAMARCA,HFC,CONTACT,IN BOUND,INDIRECTA,2,0,TO+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,4121549
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,OUT BOUND,INDIRECTA,3,177,TV+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,412632
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,OUT BOUND,INDIRECTA,3,177,TV+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,412632
EJE CAFETERO,QUINDIO,HFC,TIENDAS,TIENDAS,INDIRECTA,1,51,TO,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,41307890
CENTRO,CUNDINAMARCA,HFC,CONTACT,SAC,INDIRECTA,3,9,TO+BA,Duo,1,No navega,0,0,0,0,0,0,0,0,1,41321176
CENTRO,CUNDINAMARCA,HFC,CONTACT,SAC,INDIRECTA,3,9,TO+BA,Duo,1,No navega,0,0,0,0,0,0,0,0,0,41321176
CENTRO,CUNDINAMARCA,HFC,CONTACT,SAC,INDIRECTA,4,8,TV+BA,Duo,1,Sin señal,0,0,0,0,0,0,0,0,0,41338984
CENTRO,CUNDINAMARCA,HFC,CONTACT,SAC,INDIRECTA,4,8,TV+BA,Duo,1,Sin señal,0,0,0,0,0,0,0,0,0,41338984
CENTRO,CUNDINAMARCA,HFC,CONTACT,IN BOUND,INDIRECTA,3,0,TO+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,41341913
EJE CAFETERO,RISARALDA,HFC,FVD,FVD,INDIRECTA,4,,TV+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,1,42102889
EJE CAFETERO,RISARALDA,HFC,CONTACT,IN BOUND,INDIRECTA,SE,,TV,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,42103092
EJE CAFETERO,RISARALDA,HFC,CONTACT,IN BOUND,INDIRECTA,SE,,TV,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,42104944
EJE CAFETERO,RISARALDA,REDCO,CONTACT,IN BOUND,INDIRECTA,SE,,TO+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,42105567
EJE CAFETERO,RISARALDA,HFC,CONTACT,SAC,INDIRECTA,SE,,TO+TV,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,42108417
EJE CAFETERO,RISARALDA,HFC,CONTACT,SAC,INDIRECTA,SE,,TO+TV,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,42108417
EJE CAFETERO,RISARALDA,HFC,FVD,FVD,INDIRECTA,SE,,TO+TV,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,42108822
EJE CAFETERO,RISARALDA,HFC,CONTACT,SAC,INDIRECTA,SE,,TV,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,42113222
EJE CAFETERO,RISARALDA,HFC,TIENDAS,TIENDAS,INDIRECTA,SE,,BA,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,42113572
EJE CAFETERO,RISARALDA,HFC,FVD,FVD,INDIRECTA,SE,,TV+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,42114466
EJE CAFETERO,RISARALDA,HFC,CONTACT,IN BOUND,INDIRECTA,SE,,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,42118117
EJE CAFETERO,RISARALDA,HFC,FVD,DEALERS,DIRECTA,SE,,TV+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,42119172
EJE CAFETERO,RISARALDA,HFC,FVD,DEALERS,DIRECTA,SE,,TV+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,42119172
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,IN BOUND,INDIRECTA,3,3,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,1,42122662
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,IN BOUND,INDIRECTA,3,3,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,1,42122662
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,IN BOUND,INDIRECTA,3,3,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,1,42122662
EJE CAFETERO,RISARALDA,HFC,FVD,FVD,INDIRECTA,SE,,TO+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,1,42122748
EJE CAFETERO,RISARALDA,HFC,FVD,FVD,INDIRECTA,SE,,TO+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,1,42122748
EJE CAFETERO,RISARALDA,HFC,AUR&CONSTRUCTORES,URBANIZACIONES,INDIRECTA,SE,,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,42123401
EJE CAFETERO,RISARALDA,HFC,AUR&CONSTRUCTORES,URBANIZACIONES,INDIRECTA,SE,,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,42123401
EJE CAFETERO,RISARALDA,HFC,AUR&CONSTRUCTORES,URBANIZACIONES,INDIRECTA,SE,,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,42123401
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,IN BOUND,INDIRECTA,2,31,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,1,0,1,42123501
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,IN BOUND,INDIRECTA,2,31,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,1,0,1,42123501
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,IN BOUND,INDIRECTA,2,31,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,1,0,1,42123501
EJE CAFETERO,RISARALDA,HFC,CONTACT,IN BOUND,INDIRECTA,SE,,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,42123999
EJE CAFETERO,RISARALDA,HFC,TIENDAS,TIENDAS,INDIRECTA,2,,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,42125129
EJE CAFETERO,RISARALDA,HFC,FVD,DEALERS,DIRECTA,SE,,TO+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,42125714
EJE CAFETERO,RISARALDA,HFC,FVD,DEALERS,DIRECTA,SE,,TO+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,42125714
EJE CAFETERO,RISARALDA,HFC,FVD,FVD,INDIRECTA,SE,,BA,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,42125862
EJE CAFETERO,RISARALDA,REDCO,TIENDAS,TIENDAS,INDIRECTA,SE,,BA,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,42126120
EJE CAFETERO,RISARALDA,HFC,TIENDAS,TIENDAS,INDIRECTA,SE,,BA,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,42126843
EJE CAFETERO,RISARALDA,HFC,FVD,DEALERS,DIRECTA,SE,,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,42127667
EJE CAFETERO,RISARALDA,HFC,CONTACT,IN BOUND,INDIRECTA,SE,,TV,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,42128314
EJE CAFETERO,RISARALDA,HFC,TIENDAS,TIENDAS,INDIRECTA,SE,,TO,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,42129709
EJE CAFETERO,RISARALDA,HFC,CONTACT,SAC,INDIRECTA,3,,TV,Individual,NULL,NULL,0,0,0,0,0,0,0,0,1,42130805
EJE CAFETERO,RISARALDA,HFC,TIENDAS,TIENDAS,INDIRECTA,SE,,TO,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,42131613
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,IN BOUND,INDIRECTA,1,4,BA,Individual,NULL,NULL,0,0,0,0,0,0,0,0,1,42132694
EJE CAFETERO,RISARALDA,HFC,TIENDAS,TIENDAS,INDIRECTA,SE,,TO+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,42133061
EJE CAFETERO,RISARALDA,HFC,TIENDAS,TIENDAS,INDIRECTA,SE,,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,42133606
EJE CAFETERO,RISARALDA,HFC,OTROS,OTROS,INDIRECTA,SE,,TO,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,42135587
NOROCCIDENTE,ANTIOQUIA,HFC,RETAIL,RETAIL,INDIRECTA,3,42,BA,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,43004834
NOROCCIDENTE,ANTIOQUIA,HFC,TIENDAS,TIENDAS,INDIRECTA,1,23,BA,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,43004872
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,5,136,TV,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,43005552
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,4,125,BA,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,43005975
NOROCCIDENTE,ANTIOQUIA,HFC,TIENDAS,TIENDAS,INDIRECTA,2,202,TV,Individual,NULL,NULL,1,0,0,0,0,0,0,0,0,43006356
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,IN BOUND,INDIRECTA,4,202,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,43006501
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,IN BOUND,INDIRECTA,4,202,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,43006501
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,IN BOUND,INDIRECTA,4,202,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,43006501
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,3,50,TO,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,43007836
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,IN BOUND,INDIRECTA,3,104,BA,Individual,1,No funciona línea telefónica,0,0,0,0,0,0,0,0,0,43008039
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,3,,TO+TV+BA,Trio,1,No navega,0,0,0,0,0,0,0,0,0,43008196
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,3,,TO+TV+BA,Trio,1,No navega,0,0,0,0,0,0,0,0,0,43008196
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,3,,TO+TV+BA,Trio,1,No navega,0,0,0,0,0,0,0,0,0,43008196
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,3,53,BA,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,43008462
NOROCCIDENTE,ANTIOQUIA,HFC,TIENDAS,TIENDAS,INDIRECTA,5,183,TV+BA,Duo,1,Servicio intermitente,0,0,0,0,0,0,0,0,0,43008713
NOROCCIDENTE,ANTIOQUIA,HFC,TIENDAS,TIENDAS,INDIRECTA,5,183,TV+BA,Duo,1,Servicio intermitente,0,0,0,0,0,0,0,0,0,43008713
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,OUT BOUND,INDIRECTA,2,13,TV,Individual,1,Mala calidad en la imagen,0,0,0,0,0,0,0,0,1,43009741
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,SAC,INDIRECTA,2,151,TV+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,43009857
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,2,151,TV+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,43009857
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,OUT BOUND,INDIRECTA,3,25,TV,Individual,1,Problemas Control Remoto,0,0,0,0,0,0,0,0,0,43010723
